date,time,subject,blocknum,blockcode,trialnum,trialcode,response,latency,correct,stimulus1,vpcode_hd1
4/9/24,12:20:17,44,5,Test_erik2,62,erikICre,205,811,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,63,erikICre,205,639,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,64,erikICre,205,523,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,65,erikCOre,205,804,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,66,erikICre,205,521,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,67,erikCOli,203,546,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,68,erikICli,203,539,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,69,erikCOli,203,371,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,70,erikICre,205,562,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,71,erikCOli,203,386,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,72,erikICli,203,496,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,73,erikCOre,205,594,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,74,erikCOre,205,473,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,75,erikCOre,205,460,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,76,erikCOre,205,503,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,77,erikICli,203,641,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,78,erikICre,205,549,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,79,erikICre,205,677,1,+,0
4/9/24,12:20:17,44,5,Test_erik2,80,erikICli,203,568,1,+,0
4/9/24,12:20:17,44,6,SM2Test_Abr,1,SM2_Abr1,body,28779,1,Cash,0
4/9/24,12:20:17,44,6,SM2Test_Abr,2,SM2_Abr2,spinach,7608,1,Cello,0
4/9/24,12:20:17,44,6,SM2Test_Abr,3,SM2_Abr3,duck,5307,1,Chip,0
4/9/24,12:20:17,44,6,SM2Test_Abr,4,SM2_Abr4,computer,19315,0,Glass,0
4/9/24,12:20:17,44,6,SM2Test_Abr,5,SM2_Abr5,airplane,27393,0,Flower,0
4/9/24,12:20:17,44,6,SM2Test_Abr,6,SM2_Abr6,pencil,23365,1,Tuna,0
4/9/24,12:20:17,44,6,SM2Test_Abr,7,SM2_Abr7,horse,12854,0,Armband,0
4/9/24,12:20:17,44,6,SM2Test_Abr,8,SM2_Abr8,cup,16213,1,Horse,0
4/9/24,12:20:17,44,6,SM2Test_Abr,9,SM2_Abr9,kitchen,16042,1,Cabbage,0
4/9/24,12:20:17,44,6,SM2Test_Abr,10,SM2_Abr10,canvas,7212,1,Wing,0
4/9/24,12:20:17,44,6,SM2Test_Abr,11,SM2_Abr11,sock,30008,0,Diner,0
4/9/24,12:20:17,44,6,SM2Test_Abr,12,SM2_Abr12,palace,9826,1,Brain,0
4/9/24,12:20:17,44,6,SM2Test_Abr,13,SM2_Abr13,poker,9874,1,Stream,0
4/9/24,12:20:17,44,6,SM2Test_Abr,14,SM2_Abr14,pumpkin,16920,0,Stage,0
4/9/24,12:20:17,44,6,SM2Test_Abr,15,SM2_Abr15,rhino,12022,1,Pumpkin,0
4/9/24,12:20:17,44,6,SM2Test_Abr,16,SM2_Abr16,cello,11466,0,Airplane,0
4/9/24,12:20:17,44,6,SM2Test_Abr,17,SM2_Abr17,piano,26929,0,Goldfish,0
4/9/24,12:20:17,44,6,SM2Test_Abr,18,SM2_Abr18,pencil,5806,0,River,0
4/9/24,12:20:17,44,6,SM2Test_Abr,19,SM2_Abr19,hut,9325,1,Piano,0
4/9/24,12:20:17,44,6,SM2Test_Abr,20,SM2_Abr20,cabbage,18905,0,Garden,0
4/9/24,14:11:53,15,1,SM2Practice,1,achtung,0,1700,0,Attention!,0
4/9/24,14:11:53,15,1,SM2Practice,2,SM2_P_T1,0,2800,0,Photo,0
4/9/24,14:11:53,15,1,SM2Practice,3,SM2_P_T2,0,2800,0,Sign,0
4/9/24,14:11:53,15,1,SM2Practice,4,SM2_P_T3,0,2800,0,Box,0
4/9/24,14:11:53,15,2,SM2Practice_Abr,1,SM2_P_Abr1,box,10014,0,Floor,0
4/9/24,14:11:53,15,2,SM2Practice_Abr,2,SM2_P_Abr2,board,4499,1,Box,0
4/9/24,14:11:53,15,2,SM2Practice_Abr,3,SM2_P_Abr3,pen,2757,1,Photo,0
4/9/24,14:11:53,15,3,SM2Test,1,achtung,0,1700,0,Attention!,0
4/9/24,14:11:53,15,3,SM2Test,2,SM2_T1,0,2800,0,Pepper,0
4/9/24,14:11:53,15,3,SM2Test,3,SM2_T2,0,2800,0,Glove,0
4/9/24,14:11:53,15,3,SM2Test,4,SM2_T3,0,2800,0,Straw,0
4/9/24,14:11:53,15,3,SM2Test,5,SM2_T4,0,2800,0,Mountains,0
4/9/24,14:11:53,15,3,SM2Test,6,SM2_T5,0,2800,0,Pencil,0
4/9/24,14:11:53,15,3,SM2Test,7,SM2_T6,0,2800,0,Wing,0
4/9/24,14:11:53,15,3,SM2Test,8,SM2_T7,0,2800,0,Cabbage,0
4/9/24,14:11:53,15,3,SM2Test,9,SM2_T8,0,2800,0,Piano,0
4/9/24,14:11:53,15,3,SM2Test,10,SM2_T9,0,2800,0,Brain,0
4/9/24,14:11:53,15,3,SM2Test,11,SM2_T10,0,2800,0,Horse,0
4/9/24,14:11:53,15,3,SM2Test,12,SM2_T11,0,2800,0,Shed,0
4/9/24,14:11:53,15,3,SM2Test,13,SM2_T12,0,2800,0,Pumpkin,0
4/9/24,14:11:53,15,3,SM2Test,14,SM2_T13,0,2800,0,Cash,0
4/9/24,14:11:53,15,3,SM2Test,15,SM2_T14,0,2800,0,Cello,0
4/9/24,14:11:53,15,3,SM2Test,16,SM2_T15,0,2800,0,Glass,0
4/9/24,14:11:53,15,3,SM2Test,17,SM2_T16,0,2800,0,Flower,0
4/9/24,14:11:53,15,3,SM2Test,18,SM2_T17,0,2800,0,Coast,0
4/9/24,14:11:53,15,3,SM2Test,19,SM2_T18,0,2800,0,Cream,0
4/9/24,14:11:53,15,3,SM2Test,20,SM2_T19,0,2800,0,Poker,0
4/9/24,14:11:53,15,3,SM2Test,21,SM2_T20,0,2800,0,Duck,0
4/9/24,14:11:53,15,4,Pract_erik2,1,erikICre,205,1313,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,2,erikCOli,203,1465,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,3,erikICre,205,658,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,4,erikCOre,205,509,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,5,erikCOre,205,423,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,6,erikCOre,205,404,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,7,erikICli,203,426,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,8,erikCOli,203,375,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,9,erikICli,203,423,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,10,erikICli,203,452,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,11,erikCOli,203,368,1,+,0
4/9/24,14:11:53,15,4,Pract_erik2,12,erikICre,205,448,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,1,erikCOre,205,568,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,2,erikICli,203,456,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,3,erikICre,205,396,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,4,erikICli,203,434,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,5,erikICli,203,488,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,6,erikICli,203,442,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,7,erikCOli,203,350,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,8,erikCOre,205,367,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,9,erikCOli,203,398,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,10,erikICli,203,397,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,11,erikICre,205,451,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,12,erikICli,203,384,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,13,erikCOre,205,335,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,14,erikICre,205,456,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,15,erikCOre,205,428,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,16,erikCOre,205,401,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,17,erikICre,205,528,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,18,erikCOli,203,361,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,19,erikCOre,205,344,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,20,erikICre,203,504,0,+,0
4/9/24,14:11:53,15,5,Test_erik2,21,erikICre,205,698,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,22,erikCOli,203,580,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,23,erikCOre,205,555,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,24,erikICli,203,466,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,25,erikICre,205,582,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,26,erikCOre,205,485,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,27,erikICre,205,512,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,28,erikCOre,205,378,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,29,erikCOre,205,344,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,30,erikCOli,203,369,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,31,erikCOre,205,361,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,32,erikICli,203,465,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,33,erikCOli,203,397,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,34,erikICli,203,427,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,35,erikCOli,203,360,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,36,erikCOre,205,608,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,37,erikCOre,205,350,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,38,erikICli,203,414,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,39,erikCOre,205,771,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,40,erikICli,203,426,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,41,erikCOli,203,335,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,42,erikCOre,205,400,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,43,erikCOre,205,367,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,44,erikICli,203,471,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,45,erikICli,203,434,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,46,erikCOre,205,391,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,47,erikCOre,205,422,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,48,erikICli,203,419,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,49,erikICli,203,456,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,50,erikICli,203,475,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,51,erikCOli,203,399,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,52,erikCOre,205,365,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,53,erikCOli,203,365,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,54,erikICre,205,453,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,55,erikICli,203,449,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,56,erikICre,205,405,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,57,erikCOli,205,643,0,+,0
4/9/24,14:11:53,15,5,Test_erik2,58,erikICre,205,615,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,59,erikCOre,205,460,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,60,erikCOli,203,399,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,61,erikICre,205,502,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,62,erikICre,205,408,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,63,erikICre,205,430,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,64,erikICre,205,435,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,65,erikCOre,205,385,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,66,erikICre,205,416,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,67,erikCOli,203,366,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,68,erikICli,203,629,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,69,erikCOli,203,393,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,70,erikICre,205,512,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,71,erikCOli,203,418,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,72,erikICli,203,488,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,73,erikCOre,205,418,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,74,erikCOre,205,352,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,75,erikCOre,205,329,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,76,erikCOre,205,322,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,77,erikICli,203,443,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,78,erikICre,205,503,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,79,erikICre,205,464,1,+,0
4/9/24,14:11:53,15,5,Test_erik2,80,erikICli,203,508,1,+,0
4/9/24,14:11:53,15,6,SM2Test_Abr,1,SM2_Abr1,body,12704,1,Cash,0
4/9/24,14:11:53,15,6,SM2Test_Abr,2,SM2_Abr2,spnnich,4498,0,Cello,0
4/9/24,14:11:53,15,6,SM2Test_Abr,3,SM2_Abr3,duck,3082,1,Chip,0
4/9/24,14:11:53,15,6,SM2Test_Abr,4,SM2_Abr4,cup,20547,0,Glass,0
4/9/24,14:11:53,15,6,SM2Test_Abr,5,SM2_Abr5,radio,4129,1,Flower,0
4/9/24,14:11:53,15,6,SM2Test_Abr,6,SM2_Abr6,penicl,2770,0,Tuna,0
4/9/24,14:11:53,15,6,SM2Test_Abr,7,SM2_Abr7,shed,7237,1,Armband,0
4/9/24,14:11:53,15,6,SM2Test_Abr,8,SM2_Abr8,force,10398,0,Horse,0
4/9/24,14:11:53,15,6,SM2Test_Abr,9,SM2_Abr9,idk,13976,0,Cabbage,0
4/9/24,14:11:53,15,6,SM2Test_Abr,10,SM2_Abr10,idk,8080,0,Wing,0
4/9/24,14:11:53,15,6,SM2Test_Abr,11,SM2_Abr11,cat,4180,0,Diner,0
4/9/24,14:11:53,15,6,SM2Test_Abr,12,SM2_Abr12,pain,13473,0,Brain,0
4/9/24,14:11:53,15,6,SM2Test_Abr,13,SM2_Abr13,water,12736,0,Stream,0
4/9/24,14:11:53,15,6,SM2Test_Abr,14,SM2_Abr14,brain,3521,0,Stage,0
4/9/24,14:11:53,15,6,SM2Test_Abr,15,SM2_Abr15,horse,7495,0,Pumpkin,0
4/9/24,14:11:53,15,6,SM2Test_Abr,16,SM2_Abr16,armband,4514,0,Airplane,0
4/9/24,14:11:53,15,6,SM2Test_Abr,17,SM2_Abr17,brain,4793,0,Goldfish,0
4/9/24,14:11:53,15,6,SM2Test_Abr,18,SM2_Abr18,stream,4475,0,River,0
4/9/24,14:11:53,15,6,SM2Test_Abr,19,SM2_Abr19,horse,4741,0,Piano,0
4/9/24,14:11:53,15,6,SM2Test_Abr,20,SM2_Abr20,idk,11341,0,Garden,0
4/10/24,9:55:45,40,1,SM2Practice,1,achtung,0,1700,0,Attention!,0
4/10/24,9:55:45,40,1,SM2Practice,2,SM2_P_T1,0,2800,0,Photo,0
4/10/24,9:55:45,40,1,SM2Practice,3,SM2_P_T2,0,2800,0,Sign,0
4/10/24,9:55:45,40,1,SM2Practice,4,SM2_P_T3,0,2800,0,Box,0
4/10/24,9:55:45,40,2,SM2Practice_Abr,1,SM2_P_Abr1,sign,6267,1,Floor,0
4/10/24,9:55:45,40,2,SM2Practice_Abr,2,SM2_P_Abr2,board,5762,1,Box,0
4/10/24,9:55:45,40,2,SM2Practice_Abr,3,SM2_P_Abr3,pen,3394,1,Photo,0
4/10/24,9:55:45,40,3,SM2Test,1,achtung,0,1700,0,Attention!,0
4/10/24,9:55:45,40,3,SM2Test,2,SM2_T1,0,2800,0,Pepper,0
4/10/24,9:55:45,40,3,SM2Test,3,SM2_T2,0,2800,0,Glove,0
4/10/24,9:55:45,40,3,SM2Test,4,SM2_T3,0,2800,0,Straw,0
4/10/24,9:55:45,40,3,SM2Test,5,SM2_T4,0,2800,0,Mountains,0
4/10/24,9:55:45,40,3,SM2Test,6,SM2_T5,0,2800,0,Pencil,0
4/10/24,9:55:45,40,3,SM2Test,7,SM2_T6,0,2800,0,Wing,0
4/10/24,9:55:45,40,3,SM2Test,8,SM2_T7,0,2800,0,Cabbage,0
4/10/24,9:55:45,40,3,SM2Test,9,SM2_T8,0,2800,0,Piano,0
4/10/24,9:55:45,40,3,SM2Test,10,SM2_T9,0,2800,0,Brain,0
4/10/24,9:55:45,40,3,SM2Test,11,SM2_T10,0,2800,0,Horse,0
4/10/24,9:55:45,40,3,SM2Test,12,SM2_T11,0,2800,0,Shed,0
4/10/24,9:55:45,40,3,SM2Test,13,SM2_T12,0,2800,0,Pumpkin,0
4/10/24,9:55:45,40,3,SM2Test,14,SM2_T13,0,2800,0,Cash,0
4/10/24,9:55:45,40,3,SM2Test,15,SM2_T14,0,2800,0,Cello,0
4/10/24,9:55:45,40,3,SM2Test,16,SM2_T15,0,2800,0,Glass,0
4/10/24,9:55:45,40,3,SM2Test,17,SM2_T16,0,2800,0,Flower,0
4/10/24,9:55:45,40,3,SM2Test,18,SM2_T17,0,2800,0,Coast,0
4/10/24,9:55:45,40,3,SM2Test,19,SM2_T18,0,2800,0,Cream,0
4/10/24,9:55:45,40,3,SM2Test,20,SM2_T19,0,2800,0,Poker,0
4/10/24,9:55:45,40,3,SM2Test,21,SM2_T20,0,2800,0,Duck,0
4/10/24,9:55:45,40,4,Pract_erik2,1,erikCOre,205,1224,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,2,erikCOre,205,627,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,3,erikICre,205,896,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,4,erikCOli,203,585,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,5,erikICre,205,712,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,6,erikICli,203,657,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,7,erikCOre,205,524,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,8,erikICre,205,533,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,9,erikCOli,203,678,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,10,erikICli,203,609,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,11,erikICli,203,582,1,+,0
4/10/24,9:55:45,40,4,Pract_erik2,12,erikCOli,203,564,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,1,erikCOre,205,732,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,2,erikICli,203,517,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,3,erikICre,205,582,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,4,erikICli,203,565,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,5,erikICli,203,533,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,6,erikICli,203,502,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,7,erikCOli,203,447,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,8,erikCOre,205,492,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,9,erikCOli,203,470,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,10,erikICli,203,529,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,11,erikICre,205,562,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,12,erikICli,203,514,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,13,erikCOre,205,539,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,14,erikICre,205,540,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,15,erikCOre,205,419,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,16,erikCOre,205,417,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,17,erikICre,205,463,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,18,erikCOli,203,459,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,19,erikCOre,205,446,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,20,erikICre,205,539,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,21,erikICre,205,467,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,22,erikCOli,203,447,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,23,erikCOre,205,562,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,24,erikICli,203,658,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,25,erikICre,205,501,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,26,erikCOre,205,480,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,27,erikICre,205,435,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,28,erikCOre,205,384,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,29,erikCOre,205,431,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,30,erikCOli,203,556,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,31,erikCOre,205,436,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,32,erikICli,203,576,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,33,erikCOli,203,551,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,34,erikICli,203,671,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,35,erikCOli,203,538,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,36,erikCOre,205,482,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,37,erikCOre,205,613,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,38,erikICli,203,627,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,39,erikCOre,205,544,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,40,erikICli,203,543,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,41,erikCOli,203,527,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,42,erikCOre,205,536,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,43,erikCOre,205,536,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,44,erikICli,203,633,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,45,erikICli,203,613,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,46,erikCOre,205,563,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,47,erikCOre,205,467,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,48,erikICli,203,821,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,49,erikICli,203,762,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,50,erikICli,203,617,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,51,erikCOli,203,702,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,52,erikCOre,205,456,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,53,erikCOli,203,460,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,54,erikICre,205,536,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,55,erikICli,203,600,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,56,erikICre,205,646,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,57,erikCOli,203,618,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,58,erikICre,205,1031,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,59,erikCOre,205,571,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,60,erikCOli,203,826,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,61,erikICre,205,559,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,62,erikICre,205,590,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,63,erikICre,205,539,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,64,erikICre,205,564,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,65,erikCOre,205,547,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,66,erikICre,205,548,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,67,erikCOli,203,564,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,68,erikICli,203,603,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,69,erikCOli,203,521,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,70,erikICre,205,610,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,71,erikCOli,203,670,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,72,erikICli,203,897,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,73,erikCOre,205,578,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,74,erikCOre,205,753,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,75,erikCOre,205,521,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,76,erikCOre,205,458,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,77,erikICli,203,622,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,78,erikICre,205,587,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,79,erikICre,205,649,1,+,0
4/10/24,9:55:45,40,5,Test_erik2,80,erikICli,203,701,1,+,0
4/10/24,9:55:45,40,6,SM2Test_Abr,1,SM2_Abr1,hot,19685,0,Cash,0
4/10/24,9:55:45,40,6,SM2Test_Abr,2,SM2_Abr2,popcorn,17609,0,Cello,0
4/10/24,9:55:45,40,6,SM2Test_Abr,3,SM2_Abr3,,11602,0,Chip,0
4/10/24,9:55:45,40,6,SM2Test_Abr,4,SM2_Abr4,,10016,0,Glass,0
4/10/24,9:55:45,40,6,SM2Test_Abr,5,SM2_Abr5,,18424,0,Flower,0
4/10/24,9:55:45,40,6,SM2Test_Abr,6,SM2_Abr6,pencil,5463,1,Tuna,0
4/10/24,9:55:45,40,6,SM2Test_Abr,7,SM2_Abr7,,7814,0,Armband,0
4/10/24,9:55:45,40,6,SM2Test_Abr,8,SM2_Abr8,,14763,0,Horse,0
4/10/24,9:55:45,40,6,SM2Test_Abr,9,SM2_Abr9,,8187,0,Cabbage,0
4/10/24,9:55:45,40,6,SM2Test_Abr,10,SM2_Abr10,,12673,0,Wing,0
4/10/24,9:55:45,40,6,SM2Test_Abr,11,SM2_Abr11,,8137,0,Diner,0
4/10/24,9:55:45,40,6,SM2Test_Abr,12,SM2_Abr12,,5345,0,Brain,0
4/10/24,9:55:45,40,6,SM2Test_Abr,13,SM2_Abr13,,6941,0,Stream,0
4/10/24,9:55:45,40,6,SM2Test_Abr,14,SM2_Abr14,,5829,0,Stage,0
4/10/24,9:55:45,40,6,SM2Test_Abr,15,SM2_Abr15,,4520,0,Pumpkin,0
4/10/24,9:55:45,40,6,SM2Test_Abr,16,SM2_Abr16,pepper,2525,1,Airplane,0
4/10/24,9:55:45,40,6,SM2Test_Abr,17,SM2_Abr17,,7674,0,Goldfish,0
4/10/24,9:55:45,40,6,SM2Test_Abr,18,SM2_Abr18,,6676,0,River,0
4/10/24,9:55:45,40,6,SM2Test_Abr,19,SM2_Abr19,,8114,0,Piano,0
4/10/24,9:55:45,40,6,SM2Test_Abr,20,SM2_Abr20,,3962,0,Garden,0
4/10/24,15:23:54,13,1,SM2Practice,1,achtung,0,1700,0,Attention!,0
4/10/24,15:23:54,13,1,SM2Practice,2,SM2_P_T1,0,2800,0,Photo,0
